Class,Segment,WC,WPS,Sixltr,Dic,funct,pronoun,ppron,i,we,you,shehe,they,ipron,article,verb,auxverb,past,present,future,adverb,preps,conj,negate,quant,number,swear,social,family,friend,humans,affect,posemo,negemo,anx,anger,sad,cogmech,insight,cause,discrep,tentat,certain,inhib,incl,excl,percept,see,hear,feel,bio,body,health,sexual,ingest,relativ,motion,space,time,work,achieve,leisure,home,money,relig,death,assent,nonfl,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP
0,769,3,3.00,33.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,33.33,0,0,0,0,0,66.67,0,100
0,770,6,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,16.67,0,0,0,0,0,33.33,0,50
0,771,3,3.00,33.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,33.33,0,0,0,0,0,66.67,0,100
0,772,3,3.00,33.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,33.33,0,0,0,0,0,66.67,0,100
0,773,3,3.00,33.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,33.33,0,0,0,0,0,66.67,0,100
0,774,3,3.00,33.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,33.33,0,0,0,0,0,66.67,0,100
0,775,5,5.00,40.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,40,0,0,0,0,0,40,0,80
0,776,3,3.00,33.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,33.33,0,0,0,0,0,66.67,0,100
0,777,3,3.00,33.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,33.33,0,0,0,0,0,66.67,0,100
0,778,3,3.00,33.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,33.33,0,0,0,0,0,66.67,0,100
0,779,5,5.00,40.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,40,0,0,0,0,0,40,0,80
0,780,5,5.00,40.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,40,0,0,0,0,0,40,0,80
0,781,14,14.00,42.86,50.00,14.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.29,0,7.14,7.14,0,0,14.29,0,0,0,0,7.14,7.14,0,0,0,7.14,0,0,0,0,0,21.43,0,0,0,0,0,14.29,14.29,0,7.14,0,7.14,0,28.57,7.14,0,7.14,7.14,14.29,0,14.29,7.14,0,0,0,0,0,0,0,0,0,0,71.43,0,7.14,7.14,0,0,0,0,14.29,14.29,0,28.57
0,782,25,25.00,12.00,80.00,56.00,32.00,12.00,0.00,0.00,12.00,12.00,0.00,28.00,8.00,24.00,16,20,8,0,0,8,12,4,4,0,8,32,0,0,8,16,8,4,0,0,0,40,12,4,12,20,4,4,4,20,4,0,0,4,4,4,0,0,8,20,16,4,0,4,4,0,0,4,0,0,0,4,0,24,4,0,4,0,0,0,0,0,8,0,8
0,783,17,17.00,23.53,76.47,29.41,5.88,5.88,0.00,0.00,5.88,5.88,0.00,5.88,5.88,11.76,0,0,11.76,0,0,17.65,0,0,5.88,0,17.65,29.41,0,0,5.88,5.88,5.88,0,0,0,0,29.41,11.76,5.88,5.88,0,0,11.76,5.88,0,11.76,0,0,5.88,5.88,0,0,0,23.53,29.41,11.76,23.53,5.88,0,0,5.88,0,5.88,0,0,0,0,0,35.29,0,0,0,0,0,0,0,0,11.76,0,23.53
0,784,7,7.00,57.14,28.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.57,28.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.86,0,0,28.57,0,0,0,0,0,28.57,0,85.71
0,785,2,2.00,100.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,100,0,100
0,786,5,5.00,40.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,40,0,0,0,0,0,40,0,80
0,787,5,5.00,40.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,40,0,0,0,0,0,40,0,80
0,788,16,16.00,25.00,87.50,50.00,12.50,0.00,0.00,0.00,0.00,0.00,0.00,12.50,6.25,25.00,12.5,0,18.75,0,6.25,12.5,6.25,0,6.25,6.25,12.5,12.5,0,0,0,6.25,6.25,0,0,0,0,56.25,6.25,6.25,12.5,12.5,6.25,18.75,12.5,6.25,0,0,0,0,12.5,6.25,0,12.5,6.25,37.5,12.5,6.25,12.5,0,0,0,0,6.25,0,0,0,0,0,18.75,0,0,0,0,0,0,0,0,12.5,0,6.25
0,789,12,12.00,33.33,83.33,50.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00,0.00,16.67,16.67,0,8.33,0,0,0,16.67,0,8.33,0,8.33,16.67,0,0,0,16.67,0,8.33,0,8.33,0,33.33,8.33,0,16.67,25,0,8.33,0,16.67,0,0,0,0,16.67,16.67,0,0,0,8.33,0,0,0,8.33,0,0,0,8.33,0,0,0,0,0,91.67,0,8.33,8.33,0,0,0,0,16.67,16.67,0,41.67
0,790,5,5.00,100.00,40.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,40,0,100
0,791,3,3.00,100.00,33.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,66.67,0,33.33
0,792,5,5.00,40.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,40,0,0,0,0,0,40,0,80
0,793,5,5.00,40.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,40,0,0,0,0,0,40,0,80
0,794,11,11.00,27.27,18.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.18,0,0,0,0,0,0,0,0,127.27,0,0,9.09,0,0,0,0,0,18.18,0,100
0,795,15,15.00,20.00,86.67,46.67,26.67,13.33,0.00,0.00,13.33,13.33,0.00,26.67,20.00,13.33,6.67,6.67,6.67,0,0,6.67,6.67,0,13.33,0,20,33.33,0,0,6.67,6.67,0,6.67,0,0,0,26.67,0,0,0,13.33,0,0,6.67,6.67,13.33,0,13.33,0,6.67,6.67,0,0,0,6.67,6.67,13.33,0,0,0,0,0,0,0,0,0,6.67,0,33.33,0,0,0,0,0,0,0,0,13.33,0,20
0,796,5,5.00,40.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,40,0,0,0,0,0,40,0,80
0,797,5,5.00,40.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,40,0,0,0,0,0,40,0,80
0,798,1,1.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,200,0,100
0,799,11,11.00,54.55,54.55,27.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.09,0,0,9.09,0,9.09,9.09,0,0,0,0,18.18,9.09,0,0,0,18.18,9.09,9.09,0,9.09,0,27.27,9.09,0,0,0,9.09,9.09,9.09,0,0,0,0,0,0,0,0,0,9.09,18.18,0,0,18.18,9.09,0,0,0,0,9.09,0,0,0,0,45.45,0,0,0,0,0,0,0,0,18.18,0,27.27
0,800,14,14.00,50.00,42.86,21.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.14,0,0,7.14,0,7.14,7.14,0,0,0,0,14.29,7.14,0,0,0,14.29,7.14,7.14,0,7.14,0,21.43,7.14,0,0,0,7.14,7.14,7.14,0,0,0,0,0,0,0,0,0,7.14,14.29,0,0,14.29,7.14,0,0,0,0,7.14,0,0,0,0,57.14,0,0,7.14,0,0,0,0,0,14.29,0,35.71
0,801,14,14.00,50.00,42.86,21.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.14,0,0,7.14,0,7.14,7.14,0,0,0,0,14.29,7.14,0,0,0,14.29,7.14,7.14,0,7.14,0,21.43,7.14,0,0,0,7.14,7.14,7.14,0,0,0,0,0,0,0,0,0,7.14,14.29,0,0,14.29,7.14,0,0,0,0,7.14,0,0,0,0,57.14,0,0,7.14,0,0,0,0,0,14.29,0,35.71
0,802,1,1.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,200,0,100
0,803,14,14.00,50.00,42.86,21.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.14,0,0,7.14,0,7.14,7.14,0,0,0,0,14.29,7.14,0,0,0,14.29,7.14,7.14,0,7.14,0,21.43,7.14,0,0,0,7.14,7.14,7.14,0,0,0,0,0,0,0,0,0,7.14,14.29,0,0,14.29,7.14,0,0,0,0,7.14,0,0,0,0,57.14,0,0,7.14,0,0,0,0,0,14.29,0,35.71
0,804,17,17.00,23.53,41.18,5.88,5.88,5.88,0.00,0.00,5.88,5.88,0.00,5.88,5.88,5.88,0,0,5.88,0,0,5.88,0,0,0,0,5.88,11.76,0,0,5.88,0,0,0,0,0,0,17.65,0,5.88,0,0,0,5.88,5.88,0,5.88,0,5.88,0,5.88,5.88,5.88,0,0,0,0,5.88,5.88,11.76,11.76,0,0,0,0,0,0,5.88,0,64.71,5.88,0,5.88,0,0,0,0,0,11.76,0,41.18
0,805,7,7.00,57.14,28.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.57,28.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.86,0,0,28.57,0,0,0,0,0,28.57,0,85.71
0,806,5,5.00,40.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,40,0,0,0,0,0,40,0,80
0,807,14,14.00,50.00,42.86,21.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.14,0,0,7.14,0,7.14,7.14,0,0,0,0,14.29,7.14,0,0,0,14.29,7.14,7.14,0,7.14,0,21.43,7.14,0,0,0,7.14,7.14,7.14,0,0,0,0,0,0,0,0,0,7.14,14.29,0,0,14.29,7.14,0,0,0,0,7.14,0,0,0,0,57.14,0,0,7.14,0,0,0,0,0,14.29,0,35.71
0,808,5,5.00,40.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,40,0,0,0,0,0,40,0,80
0,809,17,17.00,23.53,41.18,5.88,5.88,5.88,0.00,0.00,5.88,5.88,0.00,5.88,5.88,5.88,0,0,5.88,0,0,5.88,0,0,0,0,5.88,11.76,0,0,5.88,0,0,0,0,0,0,17.65,0,5.88,0,0,0,5.88,5.88,0,5.88,0,5.88,0,5.88,5.88,5.88,0,0,0,0,5.88,5.88,11.76,11.76,0,0,0,0,0,0,5.88,0,64.71,5.88,0,5.88,0,0,0,0,0,11.76,0,41.18
0,810,5,5.00,40.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,40,0,0,0,0,0,40,0,80
0,811,5,5.00,40.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,40,0,0,0,0,0,40,0,80
0,812,5,5.00,40.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,40,0,0,0,0,0,40,0,80
0,813,7,7.00,57.14,28.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.57,28.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.86,0,0,28.57,0,0,0,0,0,28.57,0,85.71
0,814,10,10.00,90.00,30.00,10.00,10.00,10.00,0.00,0.00,10.00,10.00,0.00,10.00,10.00,0.00,0,0,0,0,0,0,0,0,0,0,10,10,0,0,10,10,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,20,0,100
0,815,21,21.00,33.33,85.71,52.38,14.29,9.52,0.00,0.00,9.52,9.52,0.00,14.29,9.52,9.52,0,0,9.52,0,4.76,19.05,14.29,0,9.52,0,0,9.52,0,0,19.05,14.29,4.76,9.52,0,0,4.76,38.1,9.52,0,0,4.76,9.52,0,19.05,0,9.52,4.76,0,4.76,0,0,4.76,0,4.76,19.05,9.52,4.76,9.52,0,9.52,0,4.76,0,0,0,0,4.76,0,28.57,0,4.76,0,0,0,0,0,9.52,9.52,0,4.76
0,816,7,7.00,57.14,28.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.57,28.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.86,0,0,28.57,0,0,0,0,0,28.57,0,85.71
0,817,5,5.00,40.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,40,0,0,0,0,0,40,0,80
0,818,5,5.00,40.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,40,0,0,0,0,0,40,0,80
0,819,5,5.00,40.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,40,0,0,0,0,0,40,0,80
0,820,3,3.00,33.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,33.33,0,0,0,0,0,66.67,0,100
0,821,3,3.00,33.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,33.33,0,0,0,0,0,66.67,0,100
0,822,3,3.00,33.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,33.33,0,0,0,0,0,66.67,0,100
0,823,5,5.00,40.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,40,0,0,0,0,0,40,0,80
0,824,3,3.00,33.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,33.33,0,0,0,0,0,66.67,0,100
0,825,3,3.00,33.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,33.33,0,0,0,0,0,66.67,0,100
0,826,3,3.00,33.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,33.33,0,0,0,0,0,66.67,0,100
0,827,5,5.00,40.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,40,0,0,0,0,0,40,0,80
0,828,5,5.00,40.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,40,0,0,0,0,0,40,0,80
0,829,5,5.00,40.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,40,0,0,0,0,0,40,0,80
0,830,5,5.00,40.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,40,0,0,0,0,0,40,0,80
0,831,5,5.00,40.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,40,0,0,0,0,0,40,0,80
0,832,5,5.00,40.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,40,0,0,0,0,0,40,0,80
0,833,5,5.00,40.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,40,0,0,0,0,0,40,0,80
0,834,5,5.00,40.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,40,0,0,0,0,0,40,0,80
0,835,5,5.00,40.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,40,0,0,0,0,0,40,0,80
